ID,age,blockcollect,bonus,condition,correctcollect,feedback,gender,keyassignment,levinstein_acc,patternawareness,timecollect,trialcollect,traincondition
121.0,50.0,train,3.84375,ind,0.75,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,17772.0,4.0,ind
121.0,50.0,train,3.84375,ind,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,9040.0,5.0,ind
121.0,50.0,train,3.84375,ind,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,5603.0,6.0,ind
121.0,50.0,train,3.84375,ind,1.0,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",1.0,,5963.0,7.0,ind
121.0,50.0,train,3.84375,ind,0.4166666666666667,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,9158.0,8.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,8137.0,9.0,ind
121.0,50.0,train,3.84375,ind,0.75,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,4672.0,10.0,ind
121.0,50.0,train,3.84375,ind,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,12077.0,11.0,ind
121.0,50.0,train,3.84375,ind,0.75,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,9735.0,12.0,ind
121.0,50.0,train,3.84375,ind,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5,,6811.0,13.0,ind
121.0,50.0,train,3.84375,ind,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,10420.0,14.0,ind
121.0,50.0,train,3.84375,ind,1.0,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",1.0,,4935.0,15.0,ind
121.0,50.0,train,3.84375,ind,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5833333333333334,,15088.0,16.0,ind
121.0,50.0,train,3.84375,ind,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,6924.0,17.0,ind
121.0,50.0,train,3.84375,ind,0.4166666666666667,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5,,8274.0,18.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,2729.0,19.0,ind
121.0,50.0,train,3.84375,ind,0.75,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,8423.0,20.0,ind
121.0,50.0,train,3.84375,ind,0.75,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,6748.0,21.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,4570.0,22.0,ind
121.0,50.0,train,3.84375,ind,0.9166666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.9166666666666666,,7342.0,23.0,ind
121.0,50.0,train,3.84375,ind,0.9166666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.9166666666666666,,5645.0,24.0,ind
121.0,50.0,train,3.84375,ind,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,9383.0,25.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,2552.0,26.0,ind
121.0,50.0,train,3.84375,ind,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,4567.0,27.0,ind
121.0,50.0,train,3.84375,ind,0.16666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.4166666666666667,,4988.0,28.0,ind
121.0,50.0,train,3.84375,ind,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,5091.0,29.0,ind
121.0,50.0,train,3.84375,ind,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,3205.0,30.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,4670.0,31.0,ind
121.0,50.0,train,3.84375,ind,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,5319.0,32.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,3823.0,33.0,ind
121.0,50.0,train,3.84375,ind,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5833333333333334,,4519.0,34.0,ind
121.0,50.0,train,3.84375,ind,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,3503.0,35.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,8634.0,36.0,ind
121.0,50.0,train,3.84375,ind,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,7525.0,37.0,ind
121.0,50.0,train,3.84375,ind,1.0,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",1.0,,5367.0,38.0,ind
121.0,50.0,train,3.84375,ind,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,2548.0,39.0,ind
121.0,50.0,train,3.84375,ind,0.25,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,3017.0,40.0,ind
121.0,50.0,test,3.84375,m2,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,5386.0,1.0,ind
121.0,50.0,test,3.84375,m2,1.0,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",1.0,,5976.0,2.0,ind
121.0,50.0,test,3.84375,m2,0.4166666666666667,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5833333333333334,,2408.0,3.0,ind
121.0,50.0,test,3.84375,m2,1.0,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",1.0,,2399.0,4.0,ind
121.0,50.0,test,3.84375,m2,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,2770.0,5.0,ind
121.0,50.0,test,3.84375,m2,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,4939.0,6.0,ind
121.0,50.0,test,3.84375,m2,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,6529.0,7.0,ind
121.0,50.0,test,3.84375,m2,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,6059.0,8.0,ind
121.0,50.0,test,3.84375,ind,0.4166666666666667,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5833333333333334,,5423.0,1.0,ind
121.0,50.0,test,3.84375,ind,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,3175.0,2.0,ind
121.0,50.0,test,3.84375,ind,0.16666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,7640.0,3.0,ind
121.0,50.0,test,3.84375,ind,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,3761.0,4.0,ind
121.0,50.0,test,3.84375,ind,1.0,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",1.0,,2743.0,5.0,ind
121.0,50.0,test,3.84375,ind,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.75,,4441.0,6.0,ind
121.0,50.0,test,3.84375,ind,1.0,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",1.0,,3767.0,7.0,ind
121.0,50.0,test,3.84375,ind,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5833333333333334,,3295.0,8.0,ind
121.0,50.0,test,3.84375,m1,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,3148.0,1.0,ind
121.0,50.0,test,3.84375,m1,0.8333333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.8333333333333334,,4218.0,2.0,ind
121.0,50.0,test,3.84375,m1,0.3333333333333333,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5,,8983.0,3.0,ind
121.0,50.0,test,3.84375,m1,0.3333333333333333,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5,,5635.0,4.0,ind
121.0,50.0,test,3.84375,m1,0.6666666666666666,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,3761.0,5.0,ind
121.0,50.0,test,3.84375,m1,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.6666666666666666,,4247.0,6.0,ind
121.0,50.0,test,3.84375,m1,0.5,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5833333333333334,,3944.0,7.0,ind
121.0,50.0,test,3.84375,m1,0.5833333333333334,,1.0,"['S', 'L', 'F', 'J', 'K', 'D']",0.5833333333333334,,2637.0,8.0,ind
122.0,50.0,train,3.875,m2,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",30683.0,1.0,m2
122.0,50.0,train,3.875,m2,0.5,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",21502.0,2.0,m2
122.0,50.0,train,3.875,m2,0.5,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5,"yes it was 3 of one, then two of each and then three of the other",23572.0,3.0,m2
122.0,50.0,train,3.875,m2,0.75,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",9887.0,4.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",7169.0,5.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",7181.0,6.0,m2
122.0,50.0,train,3.875,m2,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",19226.0,7.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",7832.0,8.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",7811.0,9.0,m2
122.0,50.0,train,3.875,m2,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",5603.0,10.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",7424.0,11.0,m2
122.0,50.0,train,3.875,m2,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",10362.0,12.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",6245.0,13.0,m2
122.0,50.0,train,3.875,m2,0.8333333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.8333333333333334,"yes it was 3 of one, then two of each and then three of the other",7072.0,14.0,m2
122.0,50.0,train,3.875,m2,0.6666666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",5867.0,15.0,m2
122.0,50.0,train,3.875,m2,0.6666666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",8291.0,16.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4269.0,17.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4953.0,18.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4694.0,19.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",7577.0,20.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4866.0,21.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",3646.0,22.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",3691.0,23.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4984.0,24.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",8108.0,25.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4626.0,26.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",5656.0,27.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4852.0,28.0,m2
122.0,50.0,train,3.875,m2,0.9166666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.9166666666666666,"yes it was 3 of one, then two of each and then three of the other",4253.0,29.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4152.0,30.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",3319.0,31.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",5660.0,32.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",3212.0,33.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",3419.0,34.0,m2
122.0,50.0,train,3.875,m2,0.6666666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.6666666666666666,"yes it was 3 of one, then two of each and then three of the other",3799.0,35.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4280.0,36.0,m2
122.0,50.0,train,3.875,m2,0.6666666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",2897.0,37.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",3869.0,38.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",5021.0,39.0,m2
122.0,50.0,train,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",5877.0,40.0,m2
122.0,50.0,test,3.875,m1,0.5,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5,"yes it was 3 of one, then two of each and then three of the other",8470.0,1.0,m2
122.0,50.0,test,3.875,m1,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",7840.0,2.0,m2
122.0,50.0,test,3.875,m1,0.8333333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.8333333333333334,"yes it was 3 of one, then two of each and then three of the other",6358.0,3.0,m2
122.0,50.0,test,3.875,m1,0.3333333333333333,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.4166666666666667,"yes it was 3 of one, then two of each and then three of the other",8240.0,4.0,m2
122.0,50.0,test,3.875,m1,0.6666666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.6666666666666666,"yes it was 3 of one, then two of each and then three of the other",7111.0,5.0,m2
122.0,50.0,test,3.875,m1,0.75,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.8333333333333334,"yes it was 3 of one, then two of each and then three of the other",6222.0,6.0,m2
122.0,50.0,test,3.875,m1,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",9655.0,7.0,m2
122.0,50.0,test,3.875,m1,0.4166666666666667,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5,"yes it was 3 of one, then two of each and then three of the other",8008.0,8.0,m2
122.0,50.0,test,3.875,ind,0.75,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",8432.0,1.0,m2
122.0,50.0,test,3.875,ind,0.3333333333333333,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",4783.0,2.0,m2
122.0,50.0,test,3.875,ind,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.6666666666666666,"yes it was 3 of one, then two of each and then three of the other",5883.0,3.0,m2
122.0,50.0,test,3.875,ind,0.8333333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.8333333333333334,"yes it was 3 of one, then two of each and then three of the other",7410.0,4.0,m2
122.0,50.0,test,3.875,ind,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",10080.0,5.0,m2
122.0,50.0,test,3.875,ind,0.9166666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.9166666666666666,"yes it was 3 of one, then two of each and then three of the other",5734.0,6.0,m2
122.0,50.0,test,3.875,ind,0.6666666666666666,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.75,"yes it was 3 of one, then two of each and then three of the other",5724.0,7.0,m2
122.0,50.0,test,3.875,ind,0.5833333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",9206.0,8.0,m2
122.0,50.0,test,3.875,m2,0.8333333333333334,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.8333333333333334,"yes it was 3 of one, then two of each and then three of the other",4381.0,1.0,m2
122.0,50.0,test,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",5129.0,2.0,m2
122.0,50.0,test,3.875,m2,0.5,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",0.5833333333333334,"yes it was 3 of one, then two of each and then three of the other",4900.0,3.0,m2
122.0,50.0,test,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",3931.0,4.0,m2
122.0,50.0,test,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",5448.0,5.0,m2
122.0,50.0,test,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",5182.0,6.0,m2
122.0,50.0,test,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",4918.0,7.0,m2
122.0,50.0,test,3.875,m2,1.0,No,1.0,"['J', 'K', 'L', 'D', 'S', 'F']",1.0,"yes it was 3 of one, then two of each and then three of the other",6581.0,8.0,m2
123.0,30.0,train,3.96875,ind,0.8333333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,8576.0,1.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,3628.0,2.0,ind
123.0,30.0,train,3.96875,ind,0.3333333333333333,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.5833333333333334,,3605.0,3.0,ind
123.0,30.0,train,3.96875,ind,0.5,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.6666666666666666,,3864.0,4.0,ind
123.0,30.0,train,3.96875,ind,0.8333333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,6785.0,5.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,5226.0,6.0,ind
123.0,30.0,train,3.96875,ind,0.8333333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,6918.0,7.0,ind
123.0,30.0,train,3.96875,ind,0.5833333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.6666666666666666,,9879.0,8.0,ind
123.0,30.0,train,3.96875,ind,0.75,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.75,,2503.0,9.0,ind
123.0,30.0,train,3.96875,ind,0.9166666666666666,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.9166666666666666,,4206.0,10.0,ind
123.0,30.0,train,3.96875,ind,0.6666666666666666,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,7239.0,11.0,ind
123.0,30.0,train,3.96875,ind,0.8333333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,2809.0,12.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,2962.0,13.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,3625.0,14.0,ind
123.0,30.0,train,3.96875,ind,0.9166666666666666,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.9166666666666666,,3899.0,15.0,ind
123.0,30.0,train,3.96875,ind,0.4166666666666667,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.6666666666666666,,3845.0,16.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,3461.0,17.0,ind
123.0,30.0,train,3.96875,ind,0.75,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.75,,3315.0,18.0,ind
123.0,30.0,train,3.96875,ind,0.8333333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,3166.0,19.0,ind
123.0,30.0,train,3.96875,ind,0.6666666666666666,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.75,,4983.0,20.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,4277.0,21.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,2868.0,22.0,ind
123.0,30.0,train,3.96875,ind,0.5833333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,5632.0,23.0,ind
123.0,30.0,train,3.96875,ind,0.75,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,8149.0,24.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,3400.0,25.0,ind
123.0,30.0,train,3.96875,ind,0.9166666666666666,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.9166666666666666,,6778.0,26.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,8311.0,27.0,ind
123.0,30.0,train,3.96875,ind,0.9166666666666666,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.9166666666666666,,3250.0,28.0,ind
123.0,30.0,train,3.96875,ind,0.25,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.3333333333333333,,3614.0,29.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,3447.0,30.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,2292.0,31.0,ind
123.0,30.0,train,3.96875,ind,0.8333333333333334,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.8333333333333334,,2226.0,32.0,ind
123.0,30.0,train,3.96875,ind,0.75,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",0.75,,4763.0,33.0,ind
123.0,30.0,train,3.96875,ind,1.0,There was a moment that a sequence got repeated almost 4 times in a row,1.0,"['F', 'K', 'D', 'S', 'L', 'J']",1.0,,2452.0,34.0,ind
